API Endpoint Name,Column Name,DataType,Nullable,MaxLength,Scale,Annotations.NAV.LabelId,Annotations.NAV.NavType,Annotations.NAV.AllowEditOnCreate,Annotations.NAV.AllowEdit
salesDocumentsworkflowSalesDocumentLines,dropShipment,Edm.Boolean,,,,Drop Shipment,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,genBusPostingGroup,Edm.String,,20,,Gen. Bus. Posting Group,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,genProdPostingGroup,Edm.String,,20,,Gen. Prod. Posting Group,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,vatCalculationType,Edm.String,,,,VAT Calculation Type,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,transactionType,Edm.String,,10,,Transaction Type,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,transportMethod,Edm.String,,10,,Transport Method,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,attachedToLineNumber,Edm.Int32,,,,Attached to Line No.,NAV.NavType/Int,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,exitPoint,Edm.String,,10,,Exit Point,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,area,Edm.String,,10,,Area,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,transactionSpecification,Edm.String,,10,,Transaction Specification,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,taxCategory,Edm.String,,10,,Tax Category,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,taxAreaCode,Edm.String,,20,,Tax Area Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,taxLiable,Edm.Boolean,,,,Tax Liable,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,taxGroupCode,Edm.String,,20,,Tax Group Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,vatClauseCode,Edm.String,,20,,VAT Clause Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,vatBusPostingGroup,Edm.String,,20,,VAT Bus. Posting Group,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,vatProdPostingGroup,Edm.String,,20,,VAT Prod. Posting Group,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,currencyCode,Edm.String,,10,,Currency Code,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,outstandingAmountLcy,Edm.Decimal,,,Variable,Outstanding Amount (LCY),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,shippedNotInvoicedLcy,Edm.Decimal,,,Variable,Shipped Not Invoiced (LCY),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,shippedNotInvLcyNoVat,Edm.Decimal,,,Variable,Shipped Not Inv. (LCY) No VAT,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,reservedQuantity,Edm.Decimal,,,Variable,Reserved Quantity,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,reserve,Edm.String,,,,Reserve,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,blanketOrderNumber,Edm.String,,20,,Blanket Order No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,blanketOrderLineNumber,Edm.Int32,,,,Blanket Order Line No.,NAV.NavType/Int,,
salesDocumentsworkflowSalesDocumentLines,vatBaseAmount,Edm.Decimal,,,Variable,VAT Base Amount,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,unitCost,Edm.Decimal,,,Variable,Unit Cost,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,systemCreatedEntry,Edm.Boolean,,,,System-Created Entry,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,lineAmount,Edm.Decimal,,,Variable,Line Amount,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,vatDifference,Edm.Decimal,,,Variable,VAT Difference,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,invDiscAmountToInvoice,Edm.Decimal,,,Variable,Inv. Disc. Amount to Invoice,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,vatIdentifier,Edm.String,,20,,VAT Identifier,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,icPartnerRefType,Edm.String,,,,IC Partner Ref. Type,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,icPartnerReference,Edm.String,,20,,IC Partner Reference,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,prepaymentPercent,Edm.Decimal,,,Variable,Prepayment %,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,prepmtLineAmount,Edm.Decimal,,,Variable,Prepmt. Line Amount,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,prepmtAmtInv,Edm.Decimal,,,Variable,Prepmt. Amt. Inv.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtAmtInclVat,Edm.Decimal,,,Variable,Prepmt. Amt. Incl. VAT,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentAmount,Edm.Decimal,,,Variable,Prepayment Amount,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtVatBaseAmt,Edm.Decimal,,,Variable,Prepmt. VAT Base Amt.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentVatPercent,Edm.Decimal,,,Variable,Prepayment VAT %,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtVatCalcType,Edm.String,,,,Prepmt. VAT Calc. Type,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentVatIdentifier,Edm.String,,20,,Prepayment VAT Identifier,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentTaxAreaCode,Edm.String,,20,,Prepayment Tax Area Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,prepaymentTaxLiable,Edm.Boolean,,,,Prepayment Tax Liable,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,prepaymentTaxGroupCode,Edm.String,,20,,Prepayment Tax Group Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,prepmtAmtToDeduct,Edm.Decimal,,,Variable,Prepmt Amt to Deduct,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,prepmtAmtDeducted,Edm.Decimal,,,Variable,Prepmt Amt Deducted,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentLine,Edm.Boolean,,,,Prepayment Line,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtAmountInvInclVat,Edm.Decimal,,,Variable,Prepmt. Amount Inv. Incl. VAT,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtAmountInvLcy,Edm.Decimal,,,Variable,Prepmt. Amount Inv. (LCY),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,icPartnerCode,Edm.String,,20,,IC Partner Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,prepmtVatAmountInvLcy,Edm.Decimal,,,Variable,Prepmt. VAT Amount Inv. (LCY),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepaymentVatDifference,Edm.Decimal,,,Variable,Prepayment VAT Difference,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtVatDiffToDeduct,Edm.Decimal,,,Variable,Prepmt VAT Diff. to Deduct,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,prepmtVatDiffDeducted,Edm.Decimal,,,Variable,Prepmt VAT Diff. Deducted,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,dimensionSetId,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,qtyToAssembleToOrder,Edm.Decimal,,,Variable,Qty. to Assemble to Order,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,qtyToAsmToOrderBase,Edm.Decimal,,,Variable,Qty. to Asm. to Order (Base),NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,atoWhseOutstandingQty,Edm.Decimal,,,Variable,ATO Whse. Outstanding Qty.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,atoWhseOutstdQtyBase,Edm.Decimal,,,Variable,ATO Whse. Outstd. Qty. (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,jobTaskNumber,Edm.String,,20,,Job Task No.,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,jobContractEntryNumber,Edm.Int32,,,,Job Contract Entry No.,NAV.NavType/Int,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,postingDate,Edm.Date,,,,Posting Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,deferralCode,Edm.String,,10,,Deferral Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,returnsDeferralStartDate,Edm.Date,,,,Returns Deferral Start Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,variantCode,Edm.String,,10,,Variant Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,binCode,Edm.String,,20,,Bin Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,qtyPerUnitOfMeasure,Edm.Decimal,,,Variable,Qty. per Unit of Measure,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,planned,Edm.Boolean,,,,Planned,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,unitOfMeasureCode,Edm.String,,10,,Unit of Measure Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,quantityBase,Edm.Decimal,,,Variable,Quantity (Base),NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,outstandingQtyBase,Edm.Decimal,,,Variable,Outstanding Qty. (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,qtyToInvoiceBase,Edm.Decimal,,,Variable,Qty. to Invoice (Base),NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,qtyToShipBase,Edm.Decimal,,,Variable,Qty. to Ship (Base),NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,qtyShippedNotInvdBase,Edm.Decimal,,,Variable,Qty. Shipped Not Invd. (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,qtyShippedBase,Edm.Decimal,,,Variable,Qty. Shipped (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,qtyInvoicedBase,Edm.Decimal,,,Variable,Qty. Invoiced (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,reservedQtyBase,Edm.Decimal,,,Variable,Reserved Qty. (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,faPostingDate,Edm.Date,,,,FA Posting Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,depreciationBookCode,Edm.String,,10,,Depreciation Book Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,deprUntilFaPostingDate,Edm.Boolean,,,,Depr. until FA Posting Date,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,duplicateInDepreciationBook,Edm.String,,10,,Duplicate in Depreciation Book,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,useDuplicationList,Edm.Boolean,,,,Use Duplication List,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,responsibilityCenter,Edm.String,,10,,Responsibility Center,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,outOfStockSubstitution,Edm.Boolean,,,,Out-of-Stock Substitution,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,substitutionAvailable,Edm.Boolean,,,,Substitution Available,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,originallyOrderedNumber,Edm.String,,20,,Originally Ordered No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,originallyOrderedVarCode,Edm.String,,10,,Originally Ordered Var. Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,itemReferenceNumber,Edm.String,,50,,Item Reference No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,itemRefUnitOfMeasure,Edm.String,,10,,Item Reference Unit of Measure,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,itemReferenceType,Edm.String,,,,Item Reference Type,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,itemReferenceTypeNumber,Edm.String,,30,,Item Reference Type No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,itemCategoryCode,Edm.String,,20,,Item Category Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,nonstock,Edm.Boolean,,,,Catalog,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,purchasingCode,Edm.String,,10,,Purchasing Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,specialOrder,Edm.Boolean,,,,Special Order,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,specialOrderPurchaseNumber,Edm.String,,20,,Special Order Purchase No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,specialOrderPurchLineNumber,Edm.Int32,,,,Special Order Purch. Line No.,NAV.NavType/Int,,
salesDocumentsworkflowSalesDocumentLines,whseOutstandingQty,Edm.Decimal,,,Variable,Whse. Outstanding Qty.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,whseOutstandingQtyBase,Edm.Decimal,,,Variable,Whse. Outstanding Qty. (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,completelyShipped,Edm.Boolean,,,,Completely Shipped,NAV.NavType/Bool,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,requestedDeliveryDate,Edm.Date,,,,Requested Delivery Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,promisedDeliveryDate,Edm.Date,,,,Promised Delivery Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,shippingTime,Edm.String,,,,Shipping Time,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,outboundWhseHandlingTime,Edm.String,,,,Outbound Whse. Handling Time,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,plannedDeliveryDate,Edm.Date,,,,Planned Delivery Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,plannedShipmentDate,Edm.Date,,,,Planned Shipment Date,NAV.NavType/Date,,
salesDocumentsworkflowSalesDocumentLines,shippingAgentCode,Edm.String,,10,,Shipping Agent Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,shippingAgentServiceCode,Edm.String,,10,,Shipping Agent Service Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,allowItemChargeAssignment,Edm.Boolean,,,,Allow Item Charge Assignment,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,qtyToAssign,Edm.Decimal,,,Variable,Qty. to Assign,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,qtyAssigned,Edm.Decimal,,,Variable,Qty. Assigned,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnQtyToReceive,Edm.Decimal,,,Variable,Return Qty. to Receive,NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,returnQtyToReceiveBase,Edm.Decimal,,,Variable,Return Qty. to Receive (Base),NAV.NavType/Real,,
salesDocumentsworkflowSalesDocumentLines,returnQtyRcdNotInvd,Edm.Decimal,,,Variable,Return Qty. Rcd. Not Invd.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,retQtyRcdNotInvdBase,Edm.Decimal,,,Variable,Ret. Qty. Rcd. Not Invd.(Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnRcdNotInvd,Edm.Decimal,,,Variable,Return Rcd. Not Invd.,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnRcdNotInvdLcy,Edm.Decimal,,,Variable,Return Rcd. Not Invd. (LCY),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnQtyReceived,Edm.Decimal,,,Variable,Return Qty. Received,NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnQtyReceivedBase,Edm.Decimal,,,Variable,Return Qty. Received (Base),NAV.NavType/Real,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,applFromItemEntry,Edm.Int32,,,,Appl.-from Item Entry,NAV.NavType/Int,,
salesDocumentsworkflowSalesDocumentLines,bomItemNumber,Edm.String,,20,,BOM Item No.,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,returnReceiptNumber,Edm.String,,20,,Return Receipt No.,NAV.NavType/String,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnReceiptLineNumber,Edm.Int32,,,,Return Receipt Line No.,NAV.NavType/Int,FALSE,FALSE
salesDocumentsworkflowSalesDocumentLines,returnReasonCode,Edm.String,,10,,Return Reason Code,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,allowLineDisc,Edm.Boolean,,,,Allow Line Disc.,NAV.NavType/Bool,,
salesDocumentsworkflowSalesDocumentLines,customerDiscGroup,Edm.String,,20,,Customer Disc. Group,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,subtype,Edm.String,,,,Subtype,NAV.NavType/String,,
salesDocumentsworkflowSalesDocumentLines,priceDescription,Edm.String,,80,,Price description,NAV.NavType/String,,
Vendor_Card_Excel,No,Edm.String,FALSE,20,,No.,NAV.NavType/String,TRUE,
Vendor_Card_Excel,Name,Edm.String,FALSE,100,,Name,NAV.NavType/String,TRUE,
Vendor_Card_Excel,Name_2,Edm.String,,50,,Name 2,NAV.NavType/String,,
Vendor_Card_Excel,Blocked,Edm.String,,,,Blocked,NAV.NavType/String,,
Vendor_Card_Excel,Privacy_Blocked,Edm.Boolean,,,,Privacy Blocked,NAV.NavType/Bool,,
Vendor_Card_Excel,Last_Date_Modified,Edm.Date,,,,Last Date Modified,NAV.NavType/Date,FALSE,FALSE
Vendor_Card_Excel,Balance_LCY,Edm.Decimal,,,Variable,Balance (LCY),NAV.NavType/Real,FALSE,FALSE
Vendor_Card_Excel,CDCVendOutstaAllocAmt,Edm.Decimal,,,Variable,Allocation Balance (LCY),NAV.NavType/Real,FALSE,FALSE
Vendor_Card_Excel,BalanceAsCustomer,Edm.Decimal,,,Variable,Balance (LCY) As Customer,NAV.NavType/Real,FALSE,FALSE
Vendor_Card_Excel,Balance_Due_LCY,Edm.Decimal,,,Variable,Balance Due (LCY),NAV.NavType/Real,FALSE,FALSE
Vendor_Card_Excel,Document_Sending_Profile,Edm.String,,20,,Document Sending Profile,NAV.NavType/String,,
Vendor_Card_Excel,Search_Name,Edm.String,,100,,Search Name,NAV.NavType/String,,
Vendor_Card_Excel,IC_Partner_Code,Edm.String,,20,,IC Partner Code,NAV.NavType/String,,
Vendor_Card_Excel,Purchaser_Code,Edm.String,,20,,Purchaser Code,NAV.NavType/String,,
Vendor_Card_Excel,Responsibility_Center,Edm.String,,10,,Responsibility Center,NAV.NavType/String,,
Vendor_Card_Excel,CDCNoOfDocuments,Edm.Int32,,,,No. of Documents,NAV.NavType/Int,FALSE,FALSE
Vendor_Card_Excel,Disable_Search_by_Name,Edm.Boolean,,,,Disable Search by Name,NAV.NavType/Bool,,
Vendor_Card_Excel,Company_Size_Code,Edm.String,,20,,Company Size Code,NAV.NavType/String,,
Vendor_Card_Excel,Sust_Cert_No,Edm.String,,50,,Sustainability Certificate No.,NAV.NavType/String,,
Vendor_Card_Excel,Sust_Cert_Name,Edm.String,,100,,Sustainability Certificate Name,NAV.NavType/String,FALSE,FALSE
Vendor_Card_Excel,Address,Edm.String,,100,,Address,NAV.NavType/String,,
Vendor_Card_Excel,Address_2,Edm.String,,50,,Address 2,NAV.NavType/String,,
Vendor_Card_Excel,Country_Region_Code,Edm.String,,10,,Country/Region Code,NAV.NavType/String,,
Vendor_Card_Excel,City,Edm.String,,30,,City,NAV.NavType/String,,
Vendor_Card_Excel,County,Edm.String,,30,,County,NAV.NavType/String,,
Vendor_Card_Excel,Post_Code,Edm.String,,20,,Post Code,NAV.NavType/String,,
Vendor_Card_Excel,ShowMap,Edm.String,,,,ShowMap,NAV.NavType/String,FALSE,FALSE
Vendor_Card_Excel,Phone_No,Edm.String,,30,,Phone No.,NAV.NavType/String,,
Vendor_Card_Excel,MobilePhoneNo,Edm.String,,30,,Mobile Phone No.,NAV.NavType/String,,
Vendor_Card_Excel,E_Mail,Edm.String,,80,,Email,NAV.NavType/String,,
Vendor_Card_Excel,Fax_No,Edm.String,,30,,Fax No.,NAV.NavType/String,,
Vendor_Card_Excel,Home_Page,Edm.String,,80,,Home Page,NAV.NavType/String,,
Vendor_Card_Excel,Our_Account_No,Edm.String,,20,,Our Account No.,NAV.NavType/String,,
Vendor_Card_Excel,Language_Code,Edm.String,,10,,Language Code,NAV.NavType/String,,
Vendor_Card_Excel,Format_Region,Edm.String,,80,,Format Region,NAV.NavType/String,,
Vendor_Card_Excel,Primary_Contact_No,Edm.String,,20,,Primary Contact Code,NAV.NavType/String,,
Vendor_Card_Excel,Control16,Edm.String,,100,,Contact,NAV.NavType/String,,
Vendor_Card_Excel,VAT_Registration_No,Edm.String,,20,,VAT Registration No.,NAV.NavType/String,,
Vendor_Card_Excel,EORI_Number,Edm.String,,40,,EORI Number,NAV.NavType/String,,
Vendor_Card_Excel,GLN,Edm.String,,13,,GLN,NAV.NavType/String,,
Vendor_Card_Excel,Tax_Liable,Edm.Boolean,,,,Tax Liable,NAV.NavType/Bool,,
Vendor_Card_Excel,Tax_Area_Code,Edm.String,,20,,Tax Area Code,NAV.NavType/String,,
Vendor_Card_Excel,Pay_to_Vendor_No,Edm.String,,20,,Pay-to Vendor No.,NAV.NavType/String,,
Vendor_Card_Excel,Invoice_Disc_Code,Edm.String,FALSE,20,,Invoice Disc. Code,NAV.NavType/String,TRUE,
Vendor_Card_Excel,Prices_Including_VAT,Edm.Boolean,,,,Prices Including VAT,NAV.NavType/Bool,,
Vendor_Card_Excel,Price_Calculation_Method,Edm.String,,,,Price Calculation Method,NAV.NavType/String,,
Vendor_Card_Excel,Registration_Number,Edm.String,,50,,Registration No.,NAV.NavType/String,,
Vendor_Card_Excel,Gen_Bus_Posting_Group,Edm.String,FALSE,20,,Gen. Bus. Posting Group,NAV.NavType/String,TRUE,
Vendor_Card_Excel,VAT_Bus_Posting_Group,Edm.String,,20,,VAT Bus. Posting Group,NAV.NavType/String,,
Vendor_Card_Excel,Vendor_Posting_Group,Edm.String,FALSE,20,,Vendor Posting Group,NAV.NavType/String,TRUE,
Vendor_Card_Excel,Allow_Multiple_Posting_Groups,Edm.Boolean,,,,Allow Multiple Posting Groups,NAV.NavType/Bool,,
